customer_id,join_date,province,age_group,gender,loyalty_tier,preferred_channel
C08866,2023-04-15,Eastern Cape,18-25,Female,Silver,In-store
C08867,2023-06-22,KwaZulu-Natal,18-25,Male,Gold,App
C08868,2023-03-08,KwaZulu-Natal,36-50,Female,Bronze,In-store
C08869,2024-01-08,Eastern Cape,18-25,Female,Silver,App
C08870,2023-07-23,Western Cape,26-35,Prefer not to say,Silver,App
C08871,2023-12-13,North West,18-25,Female,Gold,App
C08872,2023-07-25,Gauteng,26-35,Female,Bronze,Drive-thru
C08873,2024-09-01,Eastern Cape,36-50,Female,Silver,In-store
C08874,2024-02-18,Gauteng,18-25,Male,Bronze,In-store
C08875,2023-05-06,North West,50+,Female,Bronze,App
C08876,2023-08-27,Gauteng,50+,Female,Bronze,In-store
C08877,2024-03-10,Gauteng,18-25,Female,Gold,Drive-thru
C08878,2024-05-26,Western Cape,50+,Female,Bronze,In-store
C08879,2023-10-13,Western Cape,26-35,Male,Bronze,In-store
C08880,2024-12-31,Gauteng,18-25,Female,Gold,App
C08881,2024-08-18,Eastern Cape,18-25,Male,Bronze,In-store
C08882,2024-08-30,KwaZulu-Natal,26-35,Female,Silver,In-store
C08883,2023-10-07,Gauteng,36-50,Female,Silver,Drive-thru
C08884,2024-10-21,Western Cape,26-35,Female,Bronze,In-store
C08885,2024-02-14,Mpumalanga,36-50,Female,Bronze,App
C08886,2023-12-31,Eastern Cape,36-50,Male,Bronze,In-store
C08887,2024-05-02,Limpopo,26-35,Female,Gold,In-store
C08888,2024-11-13,Eastern Cape,36-50,Male,Silver,In-store
C08889,2024-09-09,Western Cape,50+,Female,Bronze,In-store
C08890,2024-02-19,Gauteng,18-25,Male,Bronze,In-store
C08891,2024-05-11,Western Cape,26-35,Male,Bronze,Drive-thru
C08892,2024-06-07,Mpumalanga,26-35,Female,Silver,App
C08893,2023-10-13,Northern Cape,26-35,Female,Bronze,App
C08894,2023-05-31,KwaZulu-Natal,26-35,Male,Bronze,In-store
C08895,2024-04-10,Gauteng,26-35,Female,Silver,In-store
C08896,2023-04-21,Gauteng,36-50,Female,Bronze,App
C08897,2023-05-06,Western Cape,36-50,Male,Bronze,App
C08898,2023-09-14,KwaZulu-Natal,26-35,Female,Silver,In-store
C08899,2024-05-16,Gauteng,18-25,Male,Bronze,In-store
C08900,2024-05-24,Free State,26-35,Female,Bronze,In-store
C08901,2023-08-25,Western Cape,26-35,Male,Silver,In-store
C08902,2024-10-05,North West,26-35,Female,Bronze,App
C08903,2023-05-18,Limpopo,50+,Male,Silver,In-store
C08904,2023-01-31,Limpopo,26-35,Male,Silver,In-store
C08905,2023-04-12,Eastern Cape,18-25,Female,Silver,App
C08906,2023-02-24,Eastern Cape,26-35,Female,Silver,In-store
C08907,2023-03-11,Eastern Cape,36-50,Prefer not to say,Silver,App
C08908,2024-05-25,Eastern Cape,36-50,Female,Bronze,Drive-thru
C08909,2024-11-25,KwaZulu-Natal,26-35,Female,Bronze,In-store
C08910,2023-01-28,Northern Cape,18-25,Female,Bronze,App
C08911,2023-07-03,Limpopo,26-35,Male,Silver,In-store
C08912,2024-01-27,Limpopo,26-35,Male,Bronze,In-store
C08913,2024-09-11,North West,50+,Male,Bronze,App
C08914,2024-11-26,Gauteng,36-50,Female,Silver,App
C08915,2023-12-01,Gauteng,36-50,Male,Bronze,App
C08916,2023-06-06,KwaZulu-Natal,26-35,Female,Silver,Drive-thru
C08917,2023-11-07,KwaZulu-Natal,26-35,Male,Bronze,In-store
C08918,2024-09-28,Mpumalanga,36-50,Male,Bronze,App
C08919,2024-09-30,KwaZulu-Natal,26-35,Male,Bronze,App
C08920,2023-04-09,KwaZulu-Natal,50+,Female,Bronze,In-store
C08921,2023-03-20,KwaZulu-Natal,26-35,Male,Bronze,Drive-thru
C08922,2024-11-07,Gauteng,18-25,Female,Bronze,In-store
C08923,2024-06-16,Eastern Cape,36-50,Female,Bronze,App
C08924,2024-05-19,Mpumalanga,18-25,Female,Silver,App
C08925,2024-04-22,Gauteng,26-35,Female,Bronze,App
C08926,2023-07-26,Eastern Cape,26-35,Female,Silver,In-store
C08927,2023-10-28,Eastern Cape,36-50,Female,Silver,In-store
C08928,2024-11-08,Gauteng,26-35,Male,Bronze,In-store
C08929,2024-05-24,Gauteng,18-25,Female,Bronze,App
C08930,2024-05-17,Northern Cape,36-50,Male,Bronze,In-store
C08931,2024-05-31,KwaZulu-Natal,26-35,Male,Gold,App
C08932,2023-09-25,Gauteng,50+,Male,Silver,In-store
C08933,2024-07-09,Gauteng,26-35,Female,Bronze,In-store
C08934,2023-12-18,Eastern Cape,36-50,Male,Bronze,In-store
C08935,2024-07-07,Eastern Cape,18-25,Female,Gold,App
C08936,2024-07-13,Eastern Cape,36-50,Female,Silver,App
C08937,2023-01-19,Gauteng,36-50,Female,Bronze,In-store
C08938,2023-02-02,North West,50+,Male,Bronze,In-store
C08939,2024-03-16,KwaZulu-Natal,18-25,Female,Bronze,Drive-thru
C08940,2023-05-02,Western Cape,26-35,Male,Silver,In-store
C08941,2024-01-28,KwaZulu-Natal,36-50,Male,Silver,App
C08942,2024-04-05,KwaZulu-Natal,18-25,Male,Bronze,App
C08943,2023-11-19,Mpumalanga,26-35,Female,Bronze,In-store
C08944,2024-01-21,North West,50+,Female,Gold,App
C08945,2024-03-29,Western Cape,26-35,Female,Silver,Drive-thru
C08946,2024-04-15,Mpumalanga,50+,Female,Bronze,Drive-thru
C08947,2023-02-06,Limpopo,18-25,Female,Bronze,App
C08948,2023-02-03,Free State,36-50,Male,Bronze,App
C08949,2023-07-01,Gauteng,26-35,Male,Bronze,In-store
C08950,2024-07-24,KwaZulu-Natal,26-35,Female,Bronze,In-store
C08951,2024-11-06,Western Cape,50+,Female,Bronze,In-store
C08952,2023-11-07,Mpumalanga,18-25,Female,Gold,Drive-thru
C08953,2024-12-24,Gauteng,50+,Female,Silver,In-store
C08954,2023-06-18,KwaZulu-Natal,36-50,Female,Bronze,In-store
C08955,2024-05-18,Western Cape,26-35,Female,Silver,In-store
C08956,2024-03-17,Western Cape,50+,Male,Silver,In-store
C08957,2023-05-18,Eastern Cape,26-35,Female,Bronze,In-store
C08958,2023-11-16,Mpumalanga,36-50,Male,Silver,In-store
C08959,2024-02-03,Eastern Cape,26-35,Male,Bronze,App
C08960,2024-05-14,Mpumalanga,36-50,Male,Silver,App
C08961,2023-04-23,Western Cape,36-50,Female,Bronze,App
C08962,2024-08-05,KwaZulu-Natal,18-25,Female,Bronze,In-store
C08963,2024-11-22,KwaZulu-Natal,36-50,Female,Bronze,App
C08964,2024-05-17,Gauteng,18-25,Female,Bronze,App
C08965,2024-11-06,KwaZulu-Natal,26-35,Male,Bronze,In-store
C08966,2024-07-21,Eastern Cape,18-25,Female,Gold,In-store
C08967,2024-12-02,Eastern Cape,18-25,Female,Silver,Drive-thru
C08968,2024-07-06,Limpopo,18-25,Prefer not to say,Bronze,App
C08969,2024-08-08,KwaZulu-Natal,26-35,Male,Bronze,In-store
C08970,2024-04-26,Gauteng,26-35,Female,Silver,In-store
C08971,2024-05-02,Gauteng,26-35,Male,Bronze,App
C08972,2024-07-29,Eastern Cape,18-25,Female,Bronze,App
C08973,2023-06-10,Western Cape,36-50,Female,Silver,Drive-thru
C08974,2024-06-02,Gauteng,36-50,Female,Gold,App
C08975,2023-02-27,KwaZulu-Natal,26-35,Male,Silver,In-store
C08976,2024-02-05,KwaZulu-Natal,50+,Male,Bronze,App
C08977,2023-09-27,Western Cape,36-50,Male,Bronze,In-store
C08978,2024-05-21,Limpopo,36-50,Female,Silver,In-store
C08979,2024-08-28,Eastern Cape,26-35,Female,Gold,In-store
C08980,2024-01-22,Western Cape,18-25,Female,Gold,In-store
C08981,2024-09-23,Limpopo,36-50,Female,Bronze,Drive-thru
C08982,2024-11-23,Eastern Cape,36-50,Male,Silver,App
C08983,2023-12-28,Eastern Cape,18-25,Male,Bronze,In-store
C08984,2023-10-19,KwaZulu-Natal,26-35,Male,Bronze,App
C08985,2023-11-25,Gauteng,36-50,Female,Bronze,App
C08986,2023-03-04,Eastern Cape,36-50,Female,Gold,Drive-thru
C08987,2023-01-29,Western Cape,36-50,Prefer not to say,Bronze,Drive-thru
C08988,2024-08-27,Free State,18-25,Male,Bronze,In-store
C08989,2023-02-16,Mpumalanga,26-35,Male,Gold,Drive-thru
C08990,2023-05-12,Eastern Cape,18-25,Male,Bronze,In-store
C08991,2024-01-11,Gauteng,26-35,Female,Bronze,In-store
C08992,2023-12-24,Gauteng,18-25,Prefer not to say,Silver,In-store
C08993,2024-08-20,Western Cape,50+,Male,Silver,In-store
C08994,2023-01-28,KwaZulu-Natal,26-35,Male,Bronze,Drive-thru
C08995,2024-10-02,Western Cape,36-50,Female,Gold,App
C08996,2023-12-16,KwaZulu-Natal,18-25,Female,Bronze,App
C08997,2024-01-25,Gauteng,18-25,Male,Gold,Drive-thru
C08998,2023-04-10,Free State,26-35,Female,Silver,In-store
C08999,2024-03-14,Gauteng,26-35,Male,Bronze,In-store
C09000,2023-12-20,Free State,36-50,Female,Silver,App
C09001,2024-01-01,North West,26-35,Male,Bronze,Drive-thru
C09002,2024-02-26,KwaZulu-Natal,18-25,Male,Bronze,Drive-thru
C09003,2023-12-26,Limpopo,18-25,Male,Gold,In-store
C09004,2023-02-27,KwaZulu-Natal,18-25,Male,Bronze,Drive-thru
C09005,2024-11-08,Eastern Cape,36-50,Female,Bronze,Drive-thru
C09006,2023-09-08,Western Cape,26-35,Female,Bronze,In-store
C09007,2023-09-11,Western Cape,36-50,Female,Bronze,App
C09008,2023-08-29,KwaZulu-Natal,36-50,Female,Silver,In-store
C09009,2024-10-25,KwaZulu-Natal,18-25,Male,Gold,In-store
C09010,2023-11-16,KwaZulu-Natal,18-25,Male,Bronze,Drive-thru
C09011,2024-08-29,Western Cape,36-50,Prefer not to say,Bronze,App
C09012,2023-03-28,Western Cape,36-50,Female,Bronze,App
C09013,2024-12-05,Gauteng,26-35,Male,Bronze,Drive-thru
C09014,2023-03-09,Gauteng,18-25,Male,Bronze,In-store
C09015,2023-11-09,Gauteng,18-25,Female,Bronze,In-store
C09016,2023-04-28,Gauteng,26-35,Male,Bronze,In-store
C09017,2023-12-12,Gauteng,18-25,Female,Silver,App
C09018,2023-06-23,Mpumalanga,18-25,Female,Gold,Drive-thru
C09019,2023-01-21,Gauteng,26-35,Male,Silver,App
C09020,2024-07-05,Eastern Cape,18-25,Male,Silver,Drive-thru
C09021,2023-11-30,Western Cape,18-25,Female,Bronze,App
C09022,2023-02-08,North West,50+,Male,Silver,App
C09023,2024-04-16,KwaZulu-Natal,26-35,Male,Gold,App
C09024,2024-11-04,Western Cape,50+,Female,Gold,Drive-thru
C09025,2024-03-08,KwaZulu-Natal,26-35,Female,Bronze,In-store
C09026,2024-08-04,KwaZulu-Natal,36-50,Male,Silver,In-store
C09027,2024-06-11,KwaZulu-Natal,18-25,Female,Silver,In-store
C09028,2024-03-07,Gauteng,36-50,Female,Bronze,Drive-thru
C09029,2023-10-01,Northern Cape,18-25,Male,Gold,Drive-thru
C09030,2023-01-21,KwaZulu-Natal,18-25,Male,Bronze,In-store
C09031,2024-12-13,Western Cape,50+,Female,Bronze,Drive-thru
C09032,2024-04-25,Limpopo,26-35,Male,Bronze,App
C09033,2024-08-25,Western Cape,50+,Female,Bronze,App
C09034,2023-01-23,Mpumalanga,26-35,Female,Gold,Drive-thru
C09035,2023-11-21,KwaZulu-Natal,26-35,Female,Bronze,App
C09036,2024-01-22,Limpopo,26-35,Female,Bronze,App
C09037,2024-08-07,Gauteng,36-50,Female,Silver,In-store
C09038,2024-02-04,Mpumalanga,26-35,Male,Bronze,In-store
C09039,2023-11-27,Limpopo,50+,Male,Silver,App
C09040,2024-08-09,Gauteng,18-25,Female,Silver,In-store
C09041,2023-04-11,Gauteng,36-50,Female,Bronze,App
C09042,2024-05-15,Western Cape,26-35,Female,Gold,App
C09043,2023-04-13,Free State,18-25,Male,Bronze,App
C09044,2024-12-08,Gauteng,26-35,Prefer not to say,Silver,App
C09045,2024-11-22,KwaZulu-Natal,26-35,Male,Gold,Drive-thru
C09046,2023-07-30,Gauteng,18-25,Male,Silver,In-store
C09047,2023-12-11,KwaZulu-Natal,18-25,Male,Bronze,App
C09048,2024-05-23,KwaZulu-Natal,26-35,Male,Bronze,Drive-thru
C09049,2024-05-29,Free State,26-35,Female,Silver,In-store
C09050,2024-11-14,KwaZulu-Natal,26-35,Male,Gold,In-store
C09051,2023-12-14,Mpumalanga,18-25,Male,Bronze,App
C09052,2023-06-20,KwaZulu-Natal,18-25,Male,Bronze,App
C09053,2024-09-21,Gauteng,50+,Female,Bronze,In-store
C09054,2023-11-03,Western Cape,50+,Female,Silver,In-store
C09055,2024-01-08,KwaZulu-Natal,26-35,Female,Bronze,App
C09056,2024-03-22,Free State,50+,Male,Silver,In-store
C09057,2023-07-26,Mpumalanga,36-50,Female,Silver,App
C09058,2024-05-23,Gauteng,18-25,Male,Bronze,App
C09059,2024-10-12,Gauteng,18-25,Male,Bronze,App
C09060,2023-03-19,Gauteng,50+,Female,Silver,In-store
C09061,2024-07-02,North West,36-50,Male,Bronze,App
C09062,2023-08-08,Mpumalanga,36-50,Male,Bronze,App
C09063,2023-10-22,Limpopo,50+,Male,Bronze,Drive-thru
C09064,2023-09-29,KwaZulu-Natal,26-35,Male,Bronze,App
C09065,2023-02-18,KwaZulu-Natal,18-25,Male,Bronze,App
C09066,2023-11-01,KwaZulu-Natal,18-25,Female,Silver,In-store
C09067,2024-08-10,Gauteng,18-25,Male,Silver,Drive-thru
C09068,2024-02-16,KwaZulu-Natal,18-25,Female,Gold,In-store
C09069,2023-08-20,Gauteng,26-35,Female,Bronze,App
C09070,2024-10-01,Gauteng,18-25,Female,Bronze,In-store
C09071,2023-04-05,North West,18-25,Female,Bronze,In-store
C09072,2024-08-15,Limpopo,26-35,Female,Bronze,In-store
C09073,2023-04-08,KwaZulu-Natal,26-35,Female,Bronze,In-store
C09074,2024-08-29,KwaZulu-Natal,26-35,Male,Bronze,In-store
C09075,2023-12-11,Western Cape,26-35,Female,Bronze,In-store
C09076,2023-10-07,Limpopo,36-50,Male,Bronze,In-store
C09077,2023-03-10,Limpopo,50+,Male,Bronze,In-store
C09078,2024-08-03,Limpopo,18-25,Male,Bronze,App
C09079,2024-06-27,Limpopo,18-25,Female,Bronze,App
C09080,2024-05-01,Gauteng,36-50,Prefer not to say,Silver,In-store
C09081,2024-03-13,Western Cape,26-35,Male,Bronze,App
C09082,2023-08-03,KwaZulu-Natal,36-50,Female,Bronze,App
C09083,2023-12-22,Western Cape,18-25,Female,Bronze,In-store
C09084,2023-03-20,Limpopo,36-50,Male,Bronze,In-store
C09085,2024-10-29,Western Cape,50+,Male,Silver,In-store
C09086,2023-11-06,Gauteng,36-50,Male,Bronze,Drive-thru
C09087,2024-05-31,KwaZulu-Natal,18-25,Female,Silver,Drive-thru
C09088,2023-11-04,Free State,50+,Male,Bronze,In-store
C09089,2024-03-19,Gauteng,36-50,Male,Silver,App
C09090,2024-11-10,Eastern Cape,36-50,Female,Gold,App
C09091,2024-07-06,KwaZulu-Natal,18-25,Female,Silver,In-store
C09092,2023-11-17,Gauteng,36-50,Female,Bronze,Drive-thru
C09093,2023-07-24,KwaZulu-Natal,18-25,Male,Silver,In-store
C09094,2024-02-29,Limpopo,18-25,Female,Bronze,App
C09095,2024-02-16,KwaZulu-Natal,26-35,Male,Bronze,App
C09096,2023-09-15,North West,26-35,Male,Silver,App
C09097,2024-10-01,Western Cape,36-50,Female,Gold,App
C09098,2024-06-11,Gauteng,36-50,Female,Bronze,App
C09099,2024-04-09,Free State,18-25,Male,Silver,In-store
C09100,2024-11-18,Western Cape,36-50,Female,Bronze,In-store
C09101,2024-07-14,KwaZulu-Natal,50+,Female,Bronze,Drive-thru
C09102,2023-07-04,Limpopo,18-25,Female,Silver,App
C09103,2023-01-20,Western Cape,26-35,Female,Bronze,Drive-thru
C09104,2024-10-04,Limpopo,26-35,Female,Bronze,App
C09105,2024-12-21,Gauteng,26-35,Female,Bronze,App
C09106,2024-06-12,Western Cape,26-35,Female,Silver,App
C09107,2023-07-11,Gauteng,26-35,Female,Bronze,In-store
C09108,2024-08-13,Mpumalanga,18-25,Female,Bronze,App
C09109,2024-05-26,Gauteng,50+,Male,Bronze,Drive-thru
C09110,2023-08-07,Limpopo,36-50,Male,Gold,Drive-thru
C09111,2024-11-07,Free State,26-35,Male,Silver,App
C09112,2024-04-23,KwaZulu-Natal,26-35,Female,Silver,In-store
C09113,2023-10-02,KwaZulu-Natal,26-35,Male,Silver,Drive-thru
C09114,2024-10-15,KwaZulu-Natal,26-35,Male,Bronze,App
C09115,2024-06-29,Western Cape,26-35,Male,Bronze,Drive-thru
C09116,2024-09-21,KwaZulu-Natal,26-35,Male,Bronze,App
C09117,2024-03-20,Eastern Cape,26-35,Female,Bronze,Drive-thru
C09118,2024-08-02,Northern Cape,18-25,Male,Bronze,In-store
C09119,2024-10-03,Free State,26-35,Male,Silver,App
C09120,2023-03-03,Mpumalanga,36-50,Female,Bronze,In-store
C09121,2024-06-18,North West,18-25,Female,Bronze,App
C09122,2023-07-25,KwaZulu-Natal,18-25,Male,Bronze,App
C09123,2024-01-09,Eastern Cape,18-25,Male,Bronze,In-store
C09124,2024-04-18,North West,50+,Female,Bronze,App
C09125,2023-06-01,KwaZulu-Natal,36-50,Male,Silver,In-store
C09126,2023-09-04,Free State,26-35,Female,Bronze,In-store
C09127,2023-06-04,KwaZulu-Natal,50+,Male,Bronze,In-store
C09128,2024-12-02,Eastern Cape,26-35,Male,Silver,App
C09129,2023-11-04,Limpopo,50+,Male,Bronze,In-store
C09130,2024-03-21,Free State,26-35,Male,Silver,In-store
C09131,2024-02-25,Gauteng,18-25,Female,Bronze,In-store
C09132,2023-11-23,Limpopo,36-50,Prefer not to say,Silver,In-store
C09133,2023-03-07,KwaZulu-Natal,26-35,Female,Bronze,In-store
C09134,2024-10-11,Western Cape,36-50,Female,Silver,App
C09135,2023-07-28,Limpopo,26-35,Female,Bronze,App
C09136,2024-02-27,KwaZulu-Natal,36-50,Female,Bronze,Drive-thru
C09137,2023-10-01,Eastern Cape,26-35,Female,Silver,In-store
C09138,2023-10-21,Western Cape,18-25,Male,Bronze,Drive-thru
C09139,2024-10-23,KwaZulu-Natal,50+,Male,Bronze,In-store
C09140,2023-06-14,Eastern Cape,50+,Female,Bronze,In-store
C09141,2023-09-20,KwaZulu-Natal,50+,Female,Bronze,In-store
C09142,2024-12-04,Gauteng,36-50,Female,Silver,In-store
C09143,2024-09-07,Free State,36-50,Female,Silver,App
C09144,2023-08-30,KwaZulu-Natal,26-35,Female,Bronze,App
C09145,2024-02-20,Limpopo,18-25,Female,Bronze,Drive-thru
C09146,2023-09-02,KwaZulu-Natal,18-25,Prefer not to say,Gold,Drive-thru
C09147,2023-04-27,Western Cape,26-35,Male,Bronze,App
C09148,2023-06-03,KwaZulu-Natal,50+,Female,Silver,App
C09149,2023-07-16,KwaZulu-Natal,18-25,Female,Bronze,App
C09150,2023-01-29,KwaZulu-Natal,50+,Female,Silver,Drive-thru
C09151,2023-09-09,KwaZulu-Natal,26-35,Female,Bronze,App
C09152,2023-11-14,KwaZulu-Natal,36-50,Male,Bronze,In-store
C09153,2024-04-20,Gauteng,18-25,Male,Bronze,App
C09154,2024-05-12,KwaZulu-Natal,26-35,Female,Silver,In-store
C09155,2024-07-27,Gauteng,50+,Male,Bronze,App
C09156,2024-03-22,Gauteng,26-35,Female,Silver,Drive-thru
C09157,2024-03-08,Free State,26-35,Male,Bronze,App
C09158,2024-10-24,Eastern Cape,18-25,Female,Bronze,Drive-thru
C09159,2023-02-07,Eastern Cape,18-25,Male,Silver,Drive-thru
C09160,2023-07-26,KwaZulu-Natal,18-25,Male,Bronze,In-store
C09161,2023-06-13,North West,36-50,Female,Bronze,In-store
C09162,2023-10-07,Eastern Cape,26-35,Female,Bronze,In-store
C09163,2023-05-20,Limpopo,26-35,Female,Gold,Drive-thru
C09164,2023-01-30,Western Cape,18-25,Female,Bronze,In-store
C09165,2023-09-22,Free State,36-50,Male,Bronze,App
C09166,2023-10-12,Mpumalanga,36-50,Male,Bronze,App
C09167,2024-11-05,Mpumalanga,18-25,Male,Bronze,App
C09168,2024-07-17,Gauteng,26-35,Female,Bronze,In-store
C09169,2023-06-30,Western Cape,18-25,Male,Silver,In-store
C09170,2024-10-21,Western Cape,36-50,Female,Bronze,In-store
C09171,2023-02-13,Western Cape,36-50,Male,Silver,App
C09172,2024-05-12,Mpumalanga,50+,Female,Bronze,In-store
C09173,2023-01-21,Gauteng,18-25,Female,Gold,Drive-thru
C09174,2023-02-26,Gauteng,26-35,Female,Gold,In-store
C09175,2023-03-27,Western Cape,18-25,Male,Bronze,App
C09176,2023-11-18,Gauteng,26-35,Male,Bronze,Drive-thru
C09177,2024-09-08,Gauteng,26-35,Male,Silver,App
C09178,2023-11-02,Limpopo,18-25,Male,Bronze,In-store
C09179,2023-03-07,KwaZulu-Natal,36-50,Female,Bronze,Drive-thru
C09180,2024-02-21,Gauteng,26-35,Male,Gold,In-store
C09181,2024-01-08,KwaZulu-Natal,36-50,Male,Bronze,In-store
C09182,2024-11-18,KwaZulu-Natal,26-35,Female,Bronze,In-store
C09183,2024-11-04,Gauteng,50+,Female,Silver,In-store
C09184,2023-04-03,Eastern Cape,50+,Male,Bronze,App
C09185,2024-02-11,Limpopo,50+,Male,Bronze,App
C09186,2023-05-24,Limpopo,36-50,Male,Bronze,In-store
C09187,2023-08-30,Limpopo,36-50,Female,Bronze,In-store
C09188,2023-04-25,Gauteng,26-35,Female,Gold,In-store
C09189,2024-08-07,Free State,18-25,Female,Gold,In-store
C09190,2024-05-27,Mpumalanga,36-50,Male,Bronze,In-store
C09191,2023-05-04,North West,36-50,Female,Silver,In-store
C09192,2024-06-18,Gauteng,50+,Male,Bronze,App
C09193,2024-11-11,Free State,26-35,Female,Silver,App
C09194,2024-08-17,Mpumalanga,26-35,Female,Bronze,In-store
C09195,2024-06-21,Mpumalanga,36-50,Male,Bronze,Drive-thru
C09196,2023-09-15,Gauteng,50+,Male,Bronze,In-store
C09197,2024-05-23,Limpopo,18-25,Female,Bronze,App
C09198,2023-04-03,Free State,26-35,Male,Bronze,In-store
C09199,2023-09-01,Eastern Cape,26-35,Male,Bronze,App
C09200,2024-09-06,KwaZulu-Natal,18-25,Female,Gold,App
C09201,2023-05-06,Free State,18-25,Female,Gold,App
C09202,2023-11-17,KwaZulu-Natal,26-35,Female,Silver,In-store
C09203,2023-12-04,Eastern Cape,36-50,Male,Bronze,In-store
C09204,2024-08-21,KwaZulu-Natal,18-25,Male,Bronze,App
C09205,2024-02-04,Free State,26-35,Male,Bronze,App
C09206,2023-08-30,Gauteng,36-50,Female,Bronze,In-store
C09207,2024-03-09,KwaZulu-Natal,50+,Male,Bronze,In-store
C09208,2023-08-12,Eastern Cape,50+,Female,Bronze,In-store
C09209,2023-05-28,Limpopo,26-35,Male,Bronze,In-store
C09210,2023-04-20,Eastern Cape,50+,Male,Silver,In-store
C09211,2023-06-29,North West,18-25,Male,Silver,In-store
C09212,2023-08-08,Free State,36-50,Female,Bronze,App
C09213,2023-10-09,Gauteng,36-50,Female,Silver,App
C09214,2024-03-26,KwaZulu-Natal,18-25,Prefer not to say,Bronze,App
C09215,2024-02-23,Gauteng,26-35,Male,Bronze,App
C09216,2023-09-18,Western Cape,18-25,Male,Bronze,App
C09217,2024-08-26,KwaZulu-Natal,36-50,Male,Silver,App
C09218,2023-02-27,North West,26-35,Female,Bronze,Drive-thru
C09219,2024-05-17,Mpumalanga,36-50,Male,Bronze,App
C09220,2024-06-30,Gauteng,18-25,Male,Bronze,App
C09221,2024-01-19,Gauteng,18-25,Male,Bronze,Drive-thru
C09222,2024-12-17,Eastern Cape,50+,Female,Bronze,In-store
C09223,2023-04-26,KwaZulu-Natal,36-50,Male,Silver,App
C09224,2023-11-21,Western Cape,50+,Male,Bronze,In-store
C09225,2024-07-12,North West,26-35,Male,Silver,Drive-thru
C09226,2024-03-09,North West,18-25,Male,Bronze,App
C09227,2024-05-01,KwaZulu-Natal,26-35,Female,Bronze,App
C09228,2024-11-30,North West,26-35,Female,Silver,App
C09229,2023-09-10,KwaZulu-Natal,18-25,Male,Bronze,App
C09230,2023-10-12,Limpopo,36-50,Female,Bronze,App
C09231,2023-05-29,KwaZulu-Natal,26-35,Male,Bronze,Drive-thru
C09232,2024-01-07,Gauteng,18-25,Male,Silver,In-store
C09233,2024-05-01,North West,26-35,Female,Silver,Drive-thru
C09234,2024-01-12,KwaZulu-Natal,26-35,Female,Bronze,App
C09235,2023-11-12,Limpopo,36-50,Female,Bronze,In-store
C09236,2023-01-22,Western Cape,26-35,Male,Silver,In-store
C09237,2024-10-22,Gauteng,26-35,Female,Bronze,In-store
C09238,2024-09-12,Gauteng,18-25,Male,Bronze,Drive-thru
C09239,2023-02-05,KwaZulu-Natal,50+,Female,Silver,In-store
C09240,2024-11-09,Eastern Cape,50+,Male,Silver,In-store
C09241,2023-02-25,Western Cape,36-50,Female,Bronze,App
C09242,2024-12-08,Eastern Cape,18-25,Male,Silver,In-store
C09243,2024-11-18,Eastern Cape,26-35,Female,Bronze,App
C09244,2023-09-03,Limpopo,36-50,Female,Silver,In-store
C09245,2023-09-17,KwaZulu-Natal,50+,Male,Bronze,Drive-thru
C09246,2024-07-19,North West,50+,Female,Bronze,App
C09247,2024-01-29,KwaZulu-Natal,36-50,Female,Bronze,Drive-thru
C09248,2023-11-13,KwaZulu-Natal,18-25,Male,Bronze,App
C09249,2024-10-16,Gauteng,50+,Male,Bronze,In-store
C09250,2024-12-18,Western Cape,36-50,Female,Silver,Drive-thru
C09251,2024-01-07,Gauteng,36-50,Male,Bronze,In-store
C09252,2024-12-02,Eastern Cape,26-35,Female,Silver,In-store
C09253,2023-05-05,Gauteng,26-35,Male,Bronze,In-store
C09254,2024-07-01,Western Cape,26-35,Male,Silver,App
C09255,2023-08-31,Limpopo,18-25,Female,Bronze,In-store
C09256,2024-03-29,Western Cape,26-35,Prefer not to say,Bronze,App
C09257,2024-02-02,Gauteng,36-50,Male,Bronze,Drive-thru
C09258,2023-01-09,Gauteng,18-25,Female,Bronze,App
C09259,2024-02-07,Limpopo,18-25,Male,Bronze,In-store
C09260,2023-09-19,Gauteng,18-25,Female,Bronze,App
